id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
65446,Luxury Premier Loft with Breathtaking Views  ★★★★★,319901,Ralf Dietmar,,Palermo,-34.58102,-58.42349,Entire home/apt,28947,3,172,2022-12-18,1.24,24,304,12,
159585,Apartment in Recoleta Juncal 2200,772165,Jorge,,Recoleta,-34.59316,-58.40053,Entire home/apt,4229,3,12,2019-09-03,0.09,1,304,0,
160611,Habitación en Las Cañitas,769336,Natalia,,Palermo,-34.56526,-58.4334,Private room,29449,1,10,2022-11-06,0.14,1,362,2,
358640,"5 stars studios in Palermo,new!",444416,Claudia,,Palermo,-34.59538,-58.42039,Entire home/apt,3876,3,17,2022-10-29,0.13,25,273,1,
65513,Comfortable apartment for 5 in BsAs,320183,Hortensia,,Retiro,-34.59849,-58.3774,Entire home/apt,11453,30,7,2022-08-31,0.06,4,303,2,
65519,Great Apartment in Las Cañitas (Palermo) for 6,320183,Hortensia,,Palermo,-34.56958,-58.42978,Entire home/apt,15380,12,18,2022-11-06,0.17,4,339,4,
66939,"★ Instaworthy Views, 20th Floor ★ Gym",319901,Ralf Dietmar,,Palermo,-34.58267,-58.42497,Entire home/apt,17649,3,286,2022-12-14,2.07,24,300,20,
362403,PROMO ! Feel like home in Palermo Soho!,1590487,Eduardo,,Palermo,-34.58689,-58.42543,Entire home/apt,8885,2,218,2022-12-14,1.68,1,322,12,
66940,Pool View studio  ❤,319901,Ralf Dietmar,,Palermo,-34.58272,-58.42382,Entire home/apt,16295,3,244,2022-11-30,1.84,24,296,21,
161463,The Boss- 2 bedroom with balcony,319901,Ralf Dietmar,,Palermo,-34.58101,-58.42503,Entire home/apt,32471,3,175,2022-12-18,1.39,24,302,28,
362556,Sunny Terrace Apart in Center BA,407702,Ruy,,Monserrat,-34.61554,-58.38486,Entire home/apt,8810,2,145,2022-03-08,1.10,2,346,1,
365674,Excellent apartment furnished.,1846400,Pablo,,Colegiales,-34.57455,-58.45076,Entire home/apt,5462,30,0,,,1,345,0,
166846,PENTHOUSE Duplex in Palermo with RooftopTerrace!!,794906,Jesse,,Villa Crespo,-34.59161,-58.44006,Entire home/apt,17318,5,74,2022-12-13,0.53,4,289,14,
68489,Best Block in Palermo Hollywood,4405670,Andy,,Palermo,-34.58045,-58.43208,Entire home/apt,9162,3,152,2022-12-21,1.06,8,326,10,
369935,BEAUTIFUL ROOMS IN ALMAGRO,1864747,Irina,,Almagro,-34.61095,-58.42192,Private room,1762,2,26,2017-12-28,0.20,22,235,0,
68868,"Luxury Soho Sky Loft , Dream View Apartment ★★★★★",319901,Ralf Dietmar,,Palermo,-34.58165,-58.42527,Entire home/apt,22653,3,290,2022-12-15,2.07,24,277,34,
168298,Boutique Central Apt in BuenosAires,802023,Ana,,Balvanera,-34.60554,-58.3938,Entire home/apt,14095,5,18,2018-11-30,0.13,1,362,0,
369961,BEUTIFUL ROOMS IN THE CENTER,1864747,Irina,,Almagro,-34.61095,-58.42192,Private room,1762,2,74,2020-02-19,0.56,22,273,0,
69063,"Beautiful, great location, quiet, Nespresso.",344599,Danilo,,Recoleta,-34.5956,-58.39573,Entire home/apt,8935,1,294,2022-12-25,2.20,8,242,69,
370013,"SALE !! OBELISCO-HEART OF DOWNTOWN, VERY NICE APT",1985312,Natalí,,San Nicolas,-34.60475,-58.37574,Entire home/apt,6243,7,526,2022-12-14,4.27,2,350,25,
69086,Little Duplex Loft (1) San Telmo,64880,Elbio Mariano,,Monserrat,-34.61495,-58.37517,Entire home/apt,7048,2,39,2020-01-19,0.32,9,349,0,
69880,"Gorgeous 2bd/2.5 bth, Rooftop Pool, Pal. Hollywood",315089,Max,,Palermo,-34.57797,-58.43821,Entire home/apt,21143,5,27,2022-11-14,0.19,5,321,2,
70082,High category appartment Belgrano,353823,Maria De Los Angeles,,Palermo,-34.56926,-58.4437,Entire home/apt,5487,20,41,2022-10-30,0.29,1,277,2,
169300,Great & Cozy Apartment in Palermo Hollywood,806757,Tomas,,Palermo,-34.57831573486328,-58.43024826049805,Entire home/apt,7239,2,12,2017-03-04,0.16,1,309,0,
371898,10th floor comfortable apartment + Swimming pool!,1794617,Manu,,San Cristobal,-34.62208,-58.39676,Entire home/apt,2995,90,9,2021-10-18,0.17,1,355,0,
172118,Owner Featured on HGTV- Spacious Palermo Soho Loft,791090,Jamais,,Palermo,-34.58735,-58.42186,Entire home/apt,17443,4,78,2022-10-24,0.57,1,117,10,
71801,Studio in Recoleta most secure area,368954,Carlos,,Recoleta,-34.59514,-58.39914,Entire home/apt,10219,3,104,2022-12-12,0.72,1,322,8,
372072,"5 stars studios in Palermo,new!/",444416,Claudia,,Palermo,-34.59645,-58.42064,Entire home/apt,3524,3,30,2022-07-17,0.23,25,3,4,
172135,Recoleta full equipped Apartment,523775,Silvia  Diana,,Recoleta,-34.58983,-58.39786,Entire home/apt,6872,3,78,2022-12-19,0.57,1,47,17,
372073,"5 stars studios in Palermo,new!/",444416,Claudia,,Palermo,-34.59461,-58.42245,Entire home/apt,3524,3,21,2022-07-16,0.16,25,120,1,
372075,"Studios 5 Stars in Palermo ,new 3C",444416,Claudia,,Palermo,-34.59602,-58.42023,Entire home/apt,3524,3,55,2022-10-17,0.42,25,274,6,
175005,1 BR flat in Palermo Soho,836368,Daniele,,Palermo,-34.5862,-58.42465,Entire home/apt,7199,3,189,2022-11-09,1.37,3,155,14,
175081,1 BR flat in Palermo,836368,Daniele,,Palermo,-34.5892718,-58.41979399999999,Entire home/apt,6644,3,145,2022-11-28,1.09,3,121,13,
72204,Beautiful house in Palermo SOHO,373629,Daniel,,Palermo,-34.5902,-58.42993,Entire home/apt,77014,3,24,2022-12-19,0.28,11,336,1,
372085,"5 stars studios in Palermo,new! C",444416,Claudia,,Palermo,-34.59483,-58.42052,Entire home/apt,3524,3,28,2022-08-29,0.21,25,272,5,
73180,Palermo Apt - Las Cañitas area,161327,Mariano,,Palermo,-34.57213,-58.43294,Entire home/apt,4354,14,44,2022-12-19,0.33,14,303,14,
372086,"Studios 5 Stars in Palermo 4 B,3B",444416,Claudia,,Palermo,-34.59681,-58.42248,Entire home/apt,3524,3,63,2022-11-28,0.48,25,237,13,
379826,"5 stars studios in Palermo,new",444416,Claudia,,Palermo,-34.59465,-58.42206,Entire home/apt,3876,3,14,2022-10-29,0.11,25,272,2,
74383,Penthouse 2BR with River&Sunrise views,319901,Ralf Dietmar,,Palermo,-34.58706,-58.43417,Entire home/apt,34987,3,131,2022-12-23,0.95,24,251,34,
379839,5 stars studios in Palermo new!,444416,Claudia,,Palermo,-34.59679,-58.42035,Entire home/apt,3876,3,29,2022-12-14,0.24,25,273,8,
176318,San Telmo Vintage - Art Experience Fully Renovated,843196,Ivan,,Monserrat,-34.6156,-58.36843,Entire home/apt,7224,4,186,2022-12-13,1.42,1,282,31,20272876925
178330,"3 Bedrooms / 2 Bathroom, Off & Ldy Apt in Palermo",853184,Juan,,Palermo,-34.58712,-58.42184,Entire home/apt,10572,20,9,2022-10-02,0.40,3,272,5,
380943,TEMPORARY RENT,1910856,Gimena,,Almagro,-34.62063,-58.41608,Entire home/apt,4052,2,94,2021-10-11,0.72,1,332,0,
75094,Amazing apartment in Recoleta,161327,Mariano,,Recoleta,-34.58918,-58.39518,Entire home/apt,8810,14,135,2022-12-11,0.94,14,330,14,
380989,Nice Studio-Downtown Buenos Aires,1911004,Ernesto,,San Nicolas,-34.60799,-58.37945,Entire home/apt,8810,1,32,2022-11-20,0.25,1,302,8,
75492,Studio Loft in Palermo Soho #1,400828,Jony,,Palermo,-34.589,-58.42024,Entire home/apt,7148,2,341,2022-12-17,2.55,3,346,6,
180692,Tango and Enjoyment of Buenos Aires,865765,Hector,,Villa Urquiza,-34.57624,-58.48314,Private room,12334,5,0,,,1,365,0,
383026,At the heart of San Telmo. Single,906277,Magdalena,,San Telmo,-34.62148,-58.37053,Private room,3524,2,81,2022-12-09,0.62,4,362,11,
181627,RENT APP ARTS,870611,Pablo,,Palermo,-34.5845,-58.41291,Private room,22905,30,0,,,1,365,0,
75526,GUAPO / Amazing Large Studio* with great views.🎈,319901,Ralf Dietmar,,Palermo,-34.58261,-58.42345,Entire home/apt,16046,4,128,2022-10-29,0.91,24,274,20,
76005,"Heart of Recoleta, no better place!",315089,Max,,Recoleta,-34.59014,-58.39386,Entire home/apt,7048,5,6,2013-08-17,0.04,5,320,0,
388089,"5 stars studios in Palermo,new!",444416,Claudia,,Almagro,-34.5992,-58.42091,Entire home/apt,3524,3,42,2022-11-04,0.32,25,154,10,
77404,Beautiful Duplex - Trendy Palermo,161327,Mariano,,Palermo,-34.56692,-58.43324,Entire home/apt,8810,14,32,2022-11-18,0.24,14,272,7,
182031,¡habitación con aire acondicionada con sala baile!,872401,Hanna,,Almagro,-34.60047,-58.41764,Private room,1900,14,1,2022-12-23,1,5,319,1,
389270,"5 stars studios in Palermo,new!",444416,Claudia,,Palermo,-34.59494,-58.42095,Entire home/apt,3524,3,29,2022-11-26,0.22,25,260,7,
394376,"Beautiful apartment in Historic Building, Terrace!",91936,Nicolas,,Balvanera,-34.60889,-58.39482,Entire home/apt,5638,4,31,2022-10-12,0.26,8,328,7,
186005,Modern apartment in Downtown Buenos Aires,893209,Victoria,,Retiro,-34.59804,-58.37688,Entire home/apt,15102,4,68,2022-11-29,0.50,3,324,21,
77704,PALERMO SOHO Cheap Little Apt,417020,Jorge Fernando,,Palermo,-34.58236,-58.42726,Entire home/apt,3524,7,119,2020-03-22,0.85,1,57,0,
77994,Studio 1A - Corazon de San Telmo,64880,Elbio Mariano,,San Telmo,-34.62014,-58.37371,Entire home/apt,7048,3,5,2019-08-03,0.04,9,344,0,
394407,Stunning Apt in Landmark Building,91936,Nicolas,,San Nicolas,-34.60865,-58.38753,Entire home/apt,23786,4,175,2022-12-04,1.40,8,289,31,
396509,Suite at Faena Hotel Puerto Madero,1443812,Luciana,,Puerto Madero,-34.61254,-58.36241,Entire home/apt,26025,1,89,2022-12-19,0.92,2,109,59,
78005,"SOFA STUDIO, SAN TELMO, 1B",64880,Elbio Mariano,,San Telmo,-34.61998,-58.37151,Entire home/apt,8810,2,16,2022-11-09,0.12,9,342,1,
78009,STUDIO DEFENSA 2A en San Telmo,64880,Elbio Mariano,,San Telmo,-34.61998,-58.37151,Entire home/apt,12334,2,43,2022-04-12,0.30,9,349,1,
78014,STUDIO SOFA CAMA & PATIO,64880,Elbio Mariano,,San Telmo,-34.61998,-58.37151,Entire home/apt,5286,3,24,2019-05-13,0.17,9,349,0,
78068,Lovely Place at a GREAT Location!,419383,Mariana Y Sebas,,Palermo,-34.58246,-58.4034,Entire home/apt,6167,4,22,2022-07-18,0.15,8,272,3,
188154,At the heart of San Telmo  Double,906277,Magdalena,,San Telmo,-34.62063,-58.36967,Private room,4405,2,71,2022-12-13,0.54,4,360,13,
190988,Beautiful apartment in Las Cañitas,320183,Hortensia,,Palermo,-34.57133,-58.42975,Entire home/apt,14976,10,33,2022-10-22,0.27,4,355,7,
398267,Loft con entrepiso en Palermo (Parque Las Heras),50665721,Shan,,Palermo,-34.58437,-58.41137,Entire home/apt,8576,7,119,2022-12-18,0.93,11,365,8,
404935,"Sunny One Bedroom Palermo Loft, PalermoLifestyle",2017830,Barbara,,Palermo,-34.58618,-58.42449,Entire home/apt,14272,2,184,2022-12-04,1.42,41,360,15,
191056,"Big sunny, central Studio",923804,Annatina Luck,,Monserrat,-34.61308,-58.38862,Entire home/apt,4757,10,11,2019-11-12,0.08,1,0,0,
197288,Beautiful studio in heart Recoleta,961397,Marisa,,Recoleta,-34.5913,-58.39037,Entire home/apt,10000,7,1,2012-02-22,0.01,1,305,0,
78351,"Apt in Palermo, Las Cañitas",420786,Carola,,Palermo,-34.5752,-58.43102,Entire home/apt,10924,10,12,2022-12-17,0.10,3,280,1,
78685,Luminous Palermo 1BDR Apartment,419383,Mariana Y Sebas,,Recoleta,-34.58353,-58.40621,Entire home/apt,7929,3,46,2022-12-20,0.33,8,353,7,
410119,Deluxe 5-star 2 bedroom in Recoleta,1967648,Nigel,,Recoleta,-34.58916,-58.38872,Entire home/apt,47572,5,7,2022-11-01,0.06,1,220,2,
78703,"Amazing Studio w/Terrace & BBQ ""Heart of Recoleta""",422878,Oscar Ricardo,,Recoleta,-34.59446,-58.39588,Entire home/apt,7048,2,193,2022-02-09,1.44,2,310,3,
203340,Amazing view - GREAT Studio - Balcony,530261,Luciano,,Palermo,-34.58104,-58.42495,Entire home/apt,10572,14,12,2022-05-13,0.09,27,322,3,
413228,Great Apartment at Palermo Hollywoo,2055785,Dolores & Camila,,Palermo,-34.58315,-58.43386,Entire home/apt,6519,14,49,2022-12-21,0.38,2,293,12,
204628,"Palermo Soho Apartment, Balcony Views",917480,Piper,,Palermo,-34.58351,-58.42811,Entire home/apt,7929,90,77,2022-11-23,0.57,2,149,3,
79226,Petite Home,426420,Carolina,,Nuñez,-34.55235,-58.4581,Entire home/apt,5286,20,51,2022-12-22,0.38,1,297,7,
413349,"Lovely, comfortable up to 14 guests",555693,Vittoria,,Balvanera,-34.60362,-58.39604,Entire home/apt,79287,1,26,2022-12-12,0.21,2,363,5,
79247,"Beautiful Apt in great location, 100% Good Reviews",426566,Egle,,Boedo,-34.6212,-58.41753,Entire home/apt,4765,6,58,2022-10-18,0.41,8,292,10,
79766,!Amazing 1Bdr - Great Terrace - BBQ - Sun - View!!,422878,Oscar Ricardo,,Recoleta,-34.59118,-58.39664,Entire home/apt,10594,2,195,2022-12-03,1.50,2,241,11,
205781,ART HOUSE PALERMO HOLLYWOOD 2 rooms,1011896,Natalia,,Palermo,-34.57945,-58.43024,Entire home/apt,30205,1,20,2022-07-31,0.15,10,362,1,
413662,"SALE!!! DOWNTOWN, 2 ROOMS  APT., 4,7 STARS",1985312,Natalí,,Monserrat,-34.61123,-58.38373,Entire home/apt,6167,7,460,2022-11-06,3.64,2,343,10,
206738,ART HOUSE PALERMO HOLLYWOOD 3 rooms 8 to 12 people,1011896,Natalia,,Palermo,-34.57819,-58.42964,Entire home/apt,47824,1,42,2019-03-17,0.31,10,362,0,
415298,Three storey Garden Castillito,1399393,Philippe,,Monserrat,-34.61481,-58.37701,Entire home/apt,17367,2,116,2022-12-02,0.96,1,81,18,
210040,Bonito Studio in Palermo w/balcony,319901,Ralf Dietmar,,Palermo,-34.58144,-58.42311,Entire home/apt,16437,3,77,2022-12-04,0.58,24,322,14,
218781,Amazing Palermo Hollywood Loft A,161327,Mariano,,Palermo,-34.57874,-58.4397,Entire home/apt,8828,14,65,2020-01-29,0.48,14,304,0,
81120,"Avenida 9 de Julio, departamento con vista a la av",439345,Marcelo,,Monserrat,-34.61155319213867,-58.38185119628906,Entire home/apt,5319143,1,10,2022-12-27,1.49,1,330,10,
82623,Garden studio flat with swimming pool,449610,Antonio,,Colegiales,-34.5742,-58.45024,Entire home/apt,4455,5,42,2020-12-19,0.48,1,290,0,
415985,"Premium apt. Palermo, Buenos Aires!",2068724,Mauro,,Palermo,-34.58164,-58.42526,Entire home/apt,7576,30,16,2019-02-04,0.12,3,9,0,
83035,"Central loc. Entire apt, all incl.",426566,Egle,,Almagro,-34.62053,-58.41653,Entire home/apt,4310,5,48,2022-04-10,0.34,8,36,3,
83152,★Amigo studio with great views - 18 floor  ★,319901,Ralf Dietmar,,Palermo,-34.58268,-58.42314,Entire home/apt,16520,3,107,2022-12-19,0.76,24,296,18,
225905,in Style Recoleta Buenos Aires 1,36441,Robert,,Recoleta,-34.59643,-58.39188,Entire home/apt,10417,3,26,2022-03-22,0.20,2,365,1,
427283,Palermo Hollywood Live Hotel Condo,3771282,Max,,Palermo,-34.57907,-58.43848,Entire home/apt,40769,3,27,2022-05-30,0.23,31,330,7,
229571,Encantador Apartamento a pasos del Jardin Botanico,514200,Ceferina De Jesus,,Palermo,-34.58373,-58.4185,Entire home/apt,9162,30,21,2022-09-29,0.16,2,122,4,
83440,GREAT! Apartment Alto Palermo,384997,Santiago,,Recoleta,-34.59369,-58.41226,Entire home/apt,9162,30,5,2020-04-09,0.04,1,151,0,
433742,COMODO DEPTO EN PLAZA SAN MARTIN,2155403,Adriana,,Retiro,-34.59471,-58.37704,Entire home/apt,3657,10,110,2022-11-24,1.03,4,315,11,
84033,Great apart with private terrace & chill out area.,458852,Maria,,Palermo,-34.58477,-58.42731,Entire home/apt,9711,2,174,2022-12-19,1.23,2,276,19,
84730,"Spotless apt. in a great location, Wi-Fi, balcony!",426566,Egle,,Almagro,-34.62053,-58.41653,Entire home/apt,4711,7,81,2022-12-12,0.61,8,290,16,
235667,San Telmo Barracas Design District!,1105513,Luciano Or Julio,,Barracas,-34.64419,-58.37696,Entire home/apt,12610,1,34,2022-11-07,0.39,8,359,5,
435818,Excelente departamento en  Palermo- Barrio Norte,2164622,Mariano,,Recoleta,-34.58518,-58.40734,Entire home/apt,8810,3,42,2022-07-18,0.49,2,86,8,
238513,EXCLUSIVE LOFT IN PALERMO HOLLYWOOD,87710233,María,,Palermo,-34.58106,-58.43366,Entire home/apt,5814,5,47,2022-11-30,0.35,4,307,7,
85949,Modern & Luminous Apt in GreatLocation!,426566,Egle,,Almagro,-34.62053,-58.41653,Entire home/apt,4872,6,54,2022-12-09,0.39,8,332,14,
438557,CLOSE TO MILONGAS APPT IN PALERMO,112294,Hernan,,Recoleta,-34.597,-58.41411,Entire home/apt,4657,5,19,2022-12-09,0.15,1,244,2,
87828,"habitación individual, única huésped de la casa.",480785,Isabel,,Retiro,-34.59126,-58.38108,Private room,2700,3,3,2022-11-13,0.07,2,0,2,
238619,Best Recoleta´s Loft. Arch Designer,1192725,Claudio,,Recoleta,-34.59449,-58.4013,Entire home/apt,6167,3,47,2022-12-10,0.36,1,14,20,
239718,Amazing Studio - Pool,530261,Luciano,,Palermo,-34.58705,-58.42106,Entire home/apt,10219,14,30,2022-11-17,0.23,27,358,6,
438798,Gorgeous 2bd in lovely Palermo Soho,233651,Cameron,,Palermo,-34.5841,-58.42353,Entire home/apt,38974,5,120,2020-03-11,0.94,6,180,0,
446637,Recoleta Best place in Buenos Aires,2218270,Flavio,,Recoleta,-34.58766,-58.40652,Entire home/apt,6872,14,3,2022-10-09,0.07,2,329,2,
239853,Beautiful Duplex Palermo Hollywood,1257968,Emmanuel,,Palermo,-34.57666,-58.43161,Entire home/apt,11453,4,180,2022-11-25,1.32,1,294,9,
92228,Experiencia Recoleta-Buenos Aires,494027,Mirta Susana,,Recoleta,-34.58509,-58.40465,Entire home/apt,14095,20,2,2020-03-31,0.06,2,119,0,
447786,"B LINEMETRO.NEWAPART.NEAR PALERMO  , Av Corrientes",974945,Alejandro,,Chacarita,-34.59156,-58.44608,Entire home/apt,440483,4,10,2019-06-03,0.08,6,354,0,
93174,BnB en Bs As! luminosa habitación para 1 persona,485728546,Romina Paola,,Balvanera,-34.60299,-58.40194,Private room,3667,2,14,2022-11-29,0.10,3,360,4,33556899
243320,STUDIO PARA 4 PERS. EN PALERMO,1274087,Claudia Cecilia,,Villa Crespo,-34.59819,-58.44001,Entire home/apt,5790,7,3,2022-12-11,0.06,1,353,2,
245895,Amazing view - GREAT Studio - Balcony,530261,Luciano,,Palermo,-34.58293,-58.42498,Entire home/apt,10395,14,37,2022-12-08,0.28,27,330,5,
448784,APARTMENT IN THE HEART OF RECOLETA,2228447,Sebastian,,Recoleta,-34.5941,-58.39278,Entire home/apt,6167,3,25,2022-07-31,0.25,1,347,3,
94830,Sophisticated Flat in Palermo,505796,Sunshine,,Palermo,-34.57534,-58.41903,Entire home/apt,7929,7,7,2019-02-18,0.08,1,363,0,
96257,Lovely apartment in Buenos Aires,320183,Hortensia,,Retiro,-34.59805,-58.37717,Entire home/apt,9711,15,0,,,4,243,0,
454470,Amazing Penthouse in Palermo,1922143,Nicolas,,Palermo,-34.57532,-58.438,Entire home/apt,12334,7,1,2012-06-17,0.01,1,358,0,
96490,AMPLIA habitación individual en Buenos Aires,512049,Cristina,,Palermo,-34.58503,-58.41206,Private room,3147,14,0,,,1,315,0,
250327,"Modern Appt. Buenos Aires, Recoleta",1311901,Lucas,,Recoleta,-34.59067,-58.39909,Entire home/apt,6180,10,101,2022-09-04,0.74,3,78,3,
454857,Home studio - Calm & style in the heart of Palermo,2258709,Lulicatalina,,Palermo,-34.58293914794922,-58.435935974121094,Entire home/apt,7929,10,22,2022-11-26,0.17,3,246,4,
253370,Studio a una cuadra de Univ. de Palermo,1330334,Fernando,,Almagro,-34.59871,-58.41421,Entire home/apt,5286,4,99,2022-12-23,0.74,3,291,12,
259745,Room @ soapmaker / best location in BA,78281,Nadia,,Almagro,-34.60355,-58.41701,Private room,3531,3,41,2022-12-17,0.31,2,0,6,
264704,"PRIVATE BEDROOM KING BED,FOR ONE OR TWO, BATHROOM",1388769,Juan Y Josefina,,Balvanera,-34.61722,-58.40186,Private room,2819,5,47,2019-08-25,0.35,6,20,0,
264769,Sunrise River View 1-bedroom in Palermo,319901,Ralf Dietmar,,Palermo,-34.5808,-58.42314,Entire home/apt,24542,3,57,2022-11-20,0.44,24,258,11,
266984,PALERMO.Las Canitas Spacious Studio-100MB WIFI,1400016,Laura,,Palermo,-34.57224,-58.43095,Entire home/apt,5562,4,37,2022-09-06,0.34,5,348,7,
96810,Recoleta Luxury: Design and Style!,508291,Michele,,Retiro,-34.59357,-58.38703,Entire home/apt,28694,5,40,2022-11-15,0.38,1,347,5,
97043,Downtown 4 blocks away from Obelisk,514200,Ceferina De Jesus,,San Nicolas,-34.60751,-58.38793,Entire home/apt,6167,28,16,2022-11-21,0.12,2,92,7,
99362,Pet Friendly. 3 BR @Recoleta. 300Mbps Wi-Fi!,417090,Mateo,,Recoleta,-34.59183,-58.39529,Entire home/apt,8156,2,16,2020-03-28,0.12,18,362,0,
100080,Great downtown apartment!,526435,Laura,,San Nicolas,-34.604145,-58.388741,Entire home/apt,15000,3,23,2019-07-30,0.19,3,293,0,
456640,GINA Recoleta B&B - Teo´s Room-,2270625,Gina,,Recoleta,-34.5879,-58.39692,Private room,4600,1,185,2022-11-27,1.46,3,333,27,
104343,Luxury Faena Hotel Penthouse Suite with River View,542973,Stay,,Puerto Madero,-34.6022,-58.35541,Hotel room,43671,1,180,2022-12-11,1.34,1,338,31,
106475,Artdecohouse Palermo,547581,Carol,,Recoleta,-34.58842,-58.40928,Entire home/apt,28191,3,131,2022-12-17,0.95,1,334,19,
267883,charming and fresh old style studio,1404477,Juan Martin,,Balvanera,-34.60222,-58.3942,Entire home/apt,13743,7,0,,,1,365,0,
268446,PRIVATE BEDROOM  QUEEN BED plus one SINGLE BED,1388769,Juan Y Josefina,,Balvanera,-34.6177,-58.40072,Private room,2114,5,75,2019-05-19,0.56,6,20,0,
456644,GINA Recoleta  B&B - Topacio´s Room,2270625,Gina,,Recoleta,-34.58774,-58.39515,Private room,5000,1,139,2022-11-20,1.11,3,348,29,
269115,"In the heart of Palermo, Soho Point",1409800,Mariano,,Palermo,-34.59006,-58.42609,Entire home/apt,26429,1,49,2022-12-19,0.37,60,346,3,
275933,Two bedrooms in Palermo Chico,419383,Mariana Y Sebas,,Palermo,-34.58044,-58.40753,Entire home/apt,11100,3,91,2022-11-29,0.69,8,321,4,
107259,Great place to 12 Tango lovers,555693,Vittoria,,Balvanera,-34.60514,-58.3957,Entire home/apt,79287,1,35,2022-12-04,0.27,2,364,9,
458013,Great Studio with Balcony!,2276368,Uwe,,Recoleta,-34.58599,-58.39862,Entire home/apt,6167,3,75,2022-12-10,0.60,1,345,12,
108089,AMAZING PALERMO BEST VALUE w POOL,559463,Martin,,Palermo,-34.58648,-58.4243,Entire home/apt,8633,3,83,2022-12-23,0.72,4,286,7,
278433,Art House Palermo 2 rooms,1011896,Natalia,,Palermo,-34.57945,-58.42914,Entire home/apt,33981,1,10,2022-07-15,0.08,10,365,1,
464314,EXCELLENT 1 BEDROOM FLAT IN PALERMO PARKS,1746782,Fernando,,Palermo,-34.57578,-58.42245,Entire home/apt,5286,3,26,2022-12-18,0.22,1,299,3,
278637,PALERMO HOLLYWOOD LOFT,1011896,Natalia,,Palermo,-34.57768,-58.43042,Entire home/apt,24163,1,5,2022-02-28,0.04,10,362,1,
108284,Historic & Luminous Duplex Downtown!,560338,Carlos,,San Nicolas,-34.60107,-58.3764,Entire home/apt,8986,2,275,2022-12-03,2.03,23,327,28,
465626,Spacious PH  house San Telmo  w/terrace 3 rooms,2313034,Carolina,,Constitucion,-34.61793,-58.38122,Entire home/apt,6203,90,0,,,1,179,0,
111501,Beautiful Apartment Palermo Vip Great location,570921,Emilce,,Palermo,-34.57901,-58.41283,Entire home/apt,8080,4,139,2022-12-15,1.00,2,287,18,
280564,Sunny/Cozy Loft Palermo! With Rooftop,1462651,Manuel,,Palermo,-34.57936,-58.42894,Entire home/apt,5808,60,10,2022-11-22,0.09,1,182,2,
466357,Nice Recoleta Location. Balcony!,2316004,Maximiliano,,Recoleta,-34.59428,-58.39879,Entire home/apt,10572,4,152,2022-12-09,1.24,2,298,28,
281131,In Style Recoleta Buenos Aires,36441,Robert,,Recoleta,-34.59643,-58.39188,Entire home/apt,10417,3,51,2022-03-02,0.38,2,365,1,
281839,"In the heart of Palermo, Soho Point",1409800,Mariano,,Palermo,-34.59044,-58.42866,Entire home/apt,14347,1,31,2022-12-20,0.23,60,336,8,
111934,Bright Studio at Palermo Soho,570921,Emilce,,Palermo,-34.58199,-58.42776,Entire home/apt,6091,5,103,2021-11-28,0.73,2,23,0,
466736,Amazing Palermo Hollywood Loft B,161327,Mariano,,Palermo,-34.57874,-58.4397,Entire home/apt,9691,14,75,2022-12-12,0.60,14,273,14,
118069,Luxury 1 Bedroom - 1.5 Bath,530261,Luciano,,Palermo,-34.57978,-58.43223,Entire home/apt,10140,14,21,2022-05-31,0.16,27,329,2,
284823,2 ambiente Palermo Soho Sol y paz cerca transporte,1482817,Lorena,,Palermo,-34.58573,-58.42833,Entire home/apt,8054,3,34,2020-03-03,0.26,2,89,0,
472446,Heart of Recoleta.Totally Renovated,2316004,Maximiliano,,Recoleta,-34.59106,-58.39071,Entire home/apt,7148,2,118,2022-12-14,0.93,2,330,32,
285160,Espectacular Depto in Belgrano,1484394,Julia,,Coghlan,-34.56544,-58.47437,Private room,10572,7,0,,,1,365,0,
541925,AVAILABLE ROOM WITH BATHROOM,2664375,Luz,,Recoleta,-34.58882,-58.38854,Private room,4000,4,2,2018-08-25,0.04,2,89,0,
475009,"Cozy studio in Palermo Soho, Buenos",1717409,Mariela,,Palermo,-34.58224,-58.42727,Entire home/apt,5286,90,1,2016-12-30,0.01,2,331,0,
542065,Bright& fully equipped next Palermo,2665401,Claudia,,Villa Crespo,-34.59828,-58.42813,Entire home/apt,5638,6,28,2020-01-07,0.22,1,43,0,
287756,Soho Point in the heart of Palermo!,1409800,Mariano,,Palermo,-34.59134,-58.42893,Entire home/apt,12082,1,61,2022-12-08,0.46,60,352,3,
476044,"Casabierta, style in Palermo BA.",2359849,Augusto,,Palermo,-34.58718,-58.4312,Entire home/apt,41870,2,171,2022-12-23,1.35,1,217,36,RL-2021-11150270- -DGDTU
542147,Private room in apartment in Almagro,992524,Rita,,Almagro,-34.60816,-58.42504,Private room,2277,2,16,2022-11-29,0.15,2,170,4,
481351,Palermo Beautiful Apartment!!!,2383699,Elisa,,Palermo,-34.58832,-58.4126,Entire home/apt,10672,1,269,2022-11-13,2.10,4,357,20,
543660,Heart ofBA penthosue 1bd with view,2672680,Eduardo,,Retiro,-34.59781,-58.37942,Entire home/apt,12157,3,22,2022-11-14,0.18,1,246,8,
